city,state,house_type,month,avg_temp_f,humidity,heating_degree_days,cooling_degree_days,avg_energy_kwh,square_feet,num_occupants,energy_rate_per_kwh,monthly_energy_bill
Chicago,IL,Townhouse,2,36.4,86.3,857.0,0.0,72143.1,1374,1,0.154,11123.22
Seattle,WA,House,10,57.5,69.6,224.6,0.0,51367.9,3231,6,0.1,5147.7
Chicago,IL,House,10,61.1,67.3,117.7,0.0,27196.3,3039,6,0.14,3817.91
Seattle,WA,Townhouse,3,52.0,70.7,391.1,0.0,34794.9,1414,2,0.1,3496.91
Atlanta,GA,Apartment,3,53.6,50.4,340.6,0.0,10009.3,561,1,0.13,1281.25
Denver,CO,Townhouse,2,50.1,86.5,445.7,0.0,43250.1,1550,3,0.132,5705.6
Miami,FL,House,6,88.4,34.2,0.0,703.0,73914.4,1953,3,0.132,9763.73
Atlanta,GA,House,7,73.3,66.9,0.0,250.1,41594.5,2944,2,0.156,6481.23
Seattle,WA,Condo,1,45.1,38.4,596.7,0.0,36380.7,1077,1,0.11,3991.72
Phoenix,AZ,House,2,66.0,61.5,0.0,29.6,4564.1,1641,3,0.143,638.43
Chicago,IL,House,6,75.6,71.5,0.0,317.7,48196.4,2735,2,0.168,8081.09
Atlanta,GA,Apartment,8,69.5,44.7,0.0,134.5,3824.3,587,1,0.156,606.11
Houston,TX,Apartment,9,84.8,61.7,0.0,594.4,21736.7,882,1,0.12,2605.19
Seattle,WA,Apartment,11,55.3,85.1,290.9,0.0,10527.4,685,1,0.1,1051.59
Denver,CO,Large House,1,46.8,34.0,544.8,0.0,189444.4,4497,2,0.132,25023.85
Boston,MA,House,8,79.8,57.3,0.0,444.9,83371.7,3424,4,0.252,21003.36
Boston,MA,House,5,63.0,67.0,60.4,0.0,11375.2,2231,3,0.21,2378.8
Denver,CO,Apartment,10,59.0,76.3,179.4,0.0,8331.1,838,1,0.12,984.05
New York,NY,Condo,7,79.7,52.3,0.0,442.3,29325.4,1439,1,0.216,6316.27
Atlanta,GA,Condo,4,54.9,86.8,303.4,0.0,26501.8,1507,1,0.13,3439.84
Los Angeles,CA,Townhouse,11,52.4,77.1,379.1,0.0,41290.8,1732,2,0.22,9069.71
Phoenix,AZ,Apartment,7,87.1,56.4,0.0,664.3,17687.9,641,1,0.156,2752.11
Los Angeles,CA,Townhouse,5,63.4,36.4,48.9,0.0,8488.4,2034,4,0.22,1886.59
Phoenix,AZ,Large House,4,77.6,57.2,0.0,378.3,108154.4,4504,3,0.13,14075.74
Boston,MA,Condo,1,23.5,64.0,1243.9,0.0,67944.8,978,1,0.231,15711.98
Miami,FL,Condo,11,68.3,77.9,0.0,98.7,4556.2,834,1,0.11,501.47
Houston,TX,House,8,87.6,62.8,0.0,678.2,111713.7,3073,1,0.144,16088.01
Denver,CO,Large House,2,51.9,73.1,392.9,0.0,130131.1,4211,6,0.132,17169.31
Atlanta,GA,Townhouse,2,50.3,67.5,442.4,0.0,44090.3,1593,3,0.143,6313.19
Atlanta,GA,Townhouse,6,72.6,47.6,0.0,227.0,24819.9,2056,4,0.156,3861.97
Miami,FL,Condo,4,71.3,34.4,0.0,189.1,12943.3,1398,1,0.11,1415.89
Chicago,IL,Large House,7,77.7,45.3,0.0,379.6,97078.2,4014,5,0.168,16320.64
Denver,CO,Large House,8,75.0,50.8,0.0,299.7,87988.5,4560,4,0.144,12686.07
Phoenix,AZ,House,8,93.5,67.0,0.0,854.6,155807.5,3422,1,0.156,24302.91
Chicago,IL,Townhouse,1,32.1,71.9,987.7,0.0,118069.4,1960,1,0.154,18190.34
Los Angeles,CA,House,8,69.3,68.1,0.0,129.7,26757.7,3343,6,0.264,7072.07
Seattle,WA,Apartment,11,53.1,43.3,355.9,0.0,14080.9,754,1,0.1,1417.95
Atlanta,GA,Large House,3,54.5,53.1,316.3,0.0,116534.6,4642,6,0.13,15148.75
Chicago,IL,House,6,76.2,72.7,0.0,335.3,38922.3,2091,2,0.168,6526.99
Chicago,IL,Large House,7,83.0,50.3,0.0,539.7,135255.0,4003,6,0.168,22717.03
New York,NY,House,7,74.7,51.5,0.0,291.1,42166.6,2567,5,0.216,9115.69
Miami,FL,House,11,74.6,54.9,0.0,287.9,37882.3,2352,1,0.11,4182.71
New York,NY,Large House,4,51.4,45.1,408.3,0.0,123796.0,3861,6,0.18,22276.94
Miami,FL,Townhouse,2,61.2,84.4,115.0,0.0,15215.6,1912,2,0.121,1844.56
Seattle,WA,Condo,3,56.1,85.9,268.1,0.0,14706.9,934,1,0.1,1465.62
Atlanta,GA,House,2,43.8,38.7,635.5,0.0,115282.8,2715,2,0.143,16501.58
Boston,MA,Townhouse,9,69.8,63.2,0.0,143.9,16685.7,2059,4,0.21,3506.83
Denver,CO,Large House,7,70.9,55.5,0.0,175.6,53216.4,4514,2,0.144,7657.07
Boston,MA,Apartment,5,65.7,79.8,0.0,21.2,1205.4,709,1,0.21,263.61
Atlanta,GA,Apartment,7,72.4,86.5,0.0,220.5,7300.1,756,1,0.156,1130.08
Atlanta,GA,Apartment,2,45.0,36.5,598.9,0.0,30833.5,999,1,0.143,4412.01
Denver,CO,House,4,61.4,51.8,108.9,0.0,20037.0,2455,1,0.12,2416.94
New York,NY,House,3,37.1,41.3,836.4,0.0,102889.0,1855,1,0.18,18508.26
Miami,FL,House,8,92.2,47.4,0.0,816.1,99049.4,2265,4,0.132,13075.36
Los Angeles,CA,Apartment,5,61.2,74.7,114.9,0.0,3417.9,508,1,0.22,732.69
Chicago,IL,Townhouse,9,67.0,71.7,0.0,61.4,5599.1,1378,2,0.14,793.8
Miami,FL,Condo,11,73.9,80.3,0.0,266.1,19438.4,1542,1,0.11,2140.5
Chicago,IL,Apartment,4,55.9,55.8,274.0,0.0,15432.3,1053,1,0.14,2168.67
Atlanta,GA,Townhouse,9,74.7,69.7,0.0,290.0,28254.3,1882,2,0.13,3661.06
Los Angeles,CA,Apartment,2,48.0,34.7,509.2,0.0,30850.0,1171,1,0.242,7469.81
Houston,TX,House,7,89.3,69.1,0.0,728.6,89668.4,2288,4,0.144,12904.4
Chicago,IL,Large House,2,28.6,87.1,1092.5,0.0,360330.7,4331,2,0.154,55491.54
Miami,FL,Apartment,4,77.1,73.0,0.0,363.3,10943.6,705,1,0.11,1207.84
New York,NY,Condo,8,75.5,71.3,0.0,313.5,17297.7,1169,1,0.216,3720.61
Houston,TX,Condo,12,60.3,71.4,142.2,0.0,9496.3,1056,2,0.132,1246.71
Boston,MA,Apartment,10,52.5,78.4,375.8,0.0,22705.1,1146,2,0.21,4758.05
Miami,FL,House,9,86.6,34.0,0.0,646.8,84464.8,2431,1,0.11,9302.04
Miami,FL,Condo,5,85.0,66.2,0.0,598.6,39335.8,1437,2,0.11,4313.34
Atlanta,GA,Large House,4,62.0,84.6,90.2,0.0,32990.4,4039,5,0.13,4271.71
Los Angeles,CA,Townhouse,10,62.0,46.1,91.0,0.0,10931.1,1678,2,0.22,2400.83
Los Angeles,CA,House,6,74.4,38.3,0.0,281.7,38289.4,2402,4,0.264,10095.07
Chicago,IL,House,2,33.6,69.4,943.3,0.0,201420.5,3219,5,0.154,31021.3
New York,NY,Condo,10,57.8,47.8,215.9,0.0,14435.9,1112,2,0.18,2608.26
Phoenix,AZ,Townhouse,8,94.6,34.6,0.0,889.0,74100.6,1691,2,0.156,11576.44
Denver,CO,House,6,66.2,74.2,0.0,34.9,8408.0,2780,3,0.144,1192.11
Atlanta,GA,Apartment,12,49.2,74.7,473.9,0.0,21561.7,876,1,0.143,3068.98
Houston,TX,Large House,12,66.8,51.9,0.0,55.3,20561.4,4333,6,0.132,2717.74
Houston,TX,House,1,62.8,47.1,66.2,0.0,18189.5,3391,1,0.132,2399.41
Seattle,WA,House,2,49.7,54.6,458.6,0.0,82179.8,2650,3,0.11,9039.49
New York,NY,House,3,38.4,84.1,798.0,0.0,79892.8,1501,3,0.18,14397.76
Houston,TX,Large House,9,83.6,75.5,0.0,557.4,111196.3,3205,1,0.12,13340.64
Boston,MA,House,4,58.4,42.0,196.7,0.0,33530.3,2407,2,0.21,7033.17
Phoenix,AZ,Large House,4,74.6,59.0,0.0,288.5,90063.3,4834,4,0.13,11692.25
New York,NY,Townhouse,7,78.9,47.2,0.0,417.1,39652.8,1875,2,0.216,8552.75
Seattle,WA,House,8,71.6,79.1,0.0,198.2,18002.1,1569,2,0.12,2150.01
Seattle,WA,Townhouse,12,47.9,74.6,512.9,0.0,57558.3,1811,1,0.11,6350.92
Denver,CO,Large House,8,76.2,33.0,0.0,335.6,96881.4,4528,2,0.144,13969.65
Seattle,WA,Large House,2,46.3,88.9,560.8,0.0,135165.8,3119,2,0.11,14871.83
Chicago,IL,House,7,76.7,59.7,0.0,351.6,34293.2,1761,2,0.168,5743.2
New York,NY,Large House,6,72.1,81.0,0.0,211.8,56606.2,4056,1,0.216,12222.38
Miami,FL,Large House,8,86.1,31.5,0.0,633.9,180439.3,4574,6,0.132,23824.84
New York,NY,House,4,58.4,45.5,198.5,0.0,36380.3,2563,5,0.18,6558.78
Houston,TX,Townhouse,12,61.4,54.1,106.8,0.0,12838.7,1708,2,0.132,1707.52
New York,NY,Large House,10,54.1,64.5,326.8,0.0,91769.6,3565,1,0.18,16521.55
Boston,MA,Apartment,9,65.1,87.5,0.0,2.8,729.3,724,1,0.21,138.18
Denver,CO,Townhouse,11,52.6,34.1,372.5,0.0,47029.1,2011,2,0.12,5659.61
New York,NY,Condo,6,77.6,30.9,0.0,377.9,24954.9,1415,2,0.216,5396.72
Phoenix,AZ,Apartment,3,71.2,74.3,0.0,186.4,6897.2,821,1,0.13,905.79
Houston,TX,Condo,4,77.8,89.2,0.0,383.8,24557.5,1371,2,0.12,2944.11
Seattle,WA,Condo,12,51.0,80.3,421.1,0.0,32418.3,1336,2,0.11,3577.26
Phoenix,AZ,Apartment,11,71.5,62.0,0.0,195.0,6224.5,717,1,0.13,815.95
Houston,TX,Apartment,9,86.1,39.7,0.0,632.2,15857.2,602,1,0.12,1909.44
Atlanta,GA,House,12,45.8,52.9,574.6,0.0,58363.3,1517,1,0.143,8361.05
Boston,MA,Apartment,6,74.5,37.0,0.0,285.3,10009.0,816,1,0.252,2536.95
Los Angeles,CA,House,9,68.4,79.8,0.0,102.3,15054.3,2349,1,0.22,3310.04
Los Angeles,CA,Large House,3,52.6,66.4,372.4,0.0,130346.5,4442,6,0.22,28691.21
New York,NY,Condo,9,72.0,46.2,0.0,211.1,12945.3,1254,2,0.18,2335.13
Chicago,IL,Condo,11,44.2,52.7,624.7,0.0,28756.9,813,1,0.14,4025.26
Atlanta,GA,Condo,5,63.7,85.7,38.4,0.0,5020.1,1577,3,0.13,646.28
Boston,MA,Apartment,4,54.8,54.9,307.1,0.0,14957.3,914,1,0.21,3148.95
Los Angeles,CA,Townhouse,6,69.6,40.7,0.0,136.9,11029.8,1434,2,0.264,2903.88
Phoenix,AZ,Large House,9,83.4,55.2,0.0,551.8,113710.5,3299,3,0.13,14786.5
New York,NY,Apartment,9,71.6,36.2,0.0,198.6,7663.6,874,1,0.18,1388.89
Boston,MA,Condo,4,49.7,57.6,457.6,0.0,35500.7,1356,2,0.21,7451.96
New York,NY,Townhouse,1,30.5,80.8,1034.7,0.0,118516.4,1876,2,0.198,23485.06
Denver,CO,Condo,9,74.9,81.6,0.0,297.7,21753.0,1552,1,0.12,2607.71
New York,NY,Condo,8,72.5,85.3,0.0,225.5,12353.0,1127,2,0.216,2678.07
Miami,FL,House,4,79.5,76.6,0.0,436.2,69289.1,2909,2,0.11,7611.57
Atlanta,GA,Townhouse,3,51.5,50.3,404.4,0.0,37659.1,1485,2,0.13,4910.91
Miami,FL,House,9,83.3,41.5,0.0,550.0,102224.5,3422,6,0.11,11257.65
Houston,TX,Condo,5,81.6,52.7,0.0,499.2,34250.1,1493,1,0.12,4119.9
Seattle,WA,Condo,12,51.1,52.7,417.2,0.0,36252.9,1504,3,0.11,4006.16
Phoenix,AZ,House,7,96.5,89.9,0.0,945.8,149997.5,2981,2,0.156,23380.59
Denver,CO,Townhouse,11,54.6,56.6,311.9,0.0,29531.7,1485,2,0.12,3531.22
Denver,CO,Apartment,10,65.0,39.3,1.0,0.0,735.3,693,1,0.12,106.29
Los Angeles,CA,Condo,12,47.1,71.8,536.9,0.0,31442.8,1028,1,0.242,7619.72
Seattle,WA,Condo,6,74.7,35.7,0.0,290.3,14499.9,1046,2,0.12,1730.97
Miami,FL,Townhouse,2,63.2,83.9,54.5,0.0,9045.4,2063,2,0.121,1111.14
Los Angeles,CA,Townhouse,1,43.5,43.5,645.9,0.0,49779.0,1252,1,0.242,12063.11
Denver,CO,Condo,7,73.3,48.2,0.0,247.9,15292.2,1286,1,0.144,2194.41
Boston,MA,Large House,9,67.6,36.0,0.0,78.1,29785.7,4948,4,0.21,6255.14
Seattle,WA,Condo,2,50.8,77.6,426.2,0.0,24316.5,999,1,0.11,2671.53
Denver,CO,House,9,67.9,67.5,0.0,87.7,12470.3,2142,4,0.12,1491.9
Denver,CO,Large House,3,52.8,81.1,367.0,0.0,98718.0,3431,1,0.12,11833.24
Atlanta,GA,Townhouse,7,72.1,42.6,0.0,214.0,19189.9,1678,3,0.156,2983.39
Denver,CO,Townhouse,7,74.7,74.7,0.0,290.7,18737.8,1242,1,0.144,2684.33
New York,NY,Condo,4,52.1,32.9,386.5,0.0,33869.4,1517,2,0.18,6087.85
Boston,MA,Townhouse,10,56.3,89.9,260.1,0.0,21306.0,1282,1,0.21,4480.33
Houston,TX,Apartment,4,78.1,71.4,0.0,394.0,9963.9,597,1,0.12,1185.07
Seattle,WA,House,3,52.2,51.8,382.8,0.0,78991.0,3039,2,0.1,7882.0
New York,NY,Large House,11,46.2,85.6,565.4,0.0,161070.4,3678,4,0.18,28978.77
Atlanta,GA,Townhouse,2,49.3,60.7,469.8,0.0,57901.9,1982,1,0.143,8263.17
Seattle,WA,House,12,48.6,33.6,492.1,0.0,52937.5,1589,3,0.11,5838.76
Phoenix,AZ,House,10,76.0,45.7,0.0,331.2,28470.8,1536,3,0.13,3689.17
Atlanta,GA,Apartment,12,51.0,46.6,419.5,0.0,19531.0,888,1,0.143,2789.59
Boston,MA,Large House,9,73.9,82.4,0.0,266.0,61986.9,3589,3,0.21,13030.35
Los Angeles,CA,House,6,75.1,46.4,0.0,303.4,27347.7,1614,1,0.264,7230.76
Atlanta,GA,Condo,6,74.5,30.8,0.0,284.1,14481.0,1072,2,0.156,2241.74
New York,NY,House,3,40.7,40.1,727.5,0.0,134170.2,2762,5,0.18,24131.66
Miami,FL,Apartment,7,87.9,62.5,0.0,688.3,26791.7,944,1,0.132,3525.4
Houston,TX,Apartment,8,90.6,75.6,0.0,766.5,18381.7,582,1,0.144,2656.38
Los Angeles,CA,Condo,10,59.9,75.5,152.2,0.0,12672.3,1365,1,0.22,2768.13
Chicago,IL,Large House,11,40.7,77.2,728.3,0.0,271102.2,4844,5,0.14,37954.67
Miami,FL,Condo,2,65.5,37.2,0.0,14.3,2169.0,1251,2,0.121,259.14
Seattle,WA,Condo,6,73.6,58.6,0.0,257.8,10395.4,846,1,0.12,1255.95
Phoenix,AZ,Large House,2,63.0,33.3,61.4,0.0,20979.2,3474,5,0.143,3007.55
Chicago,IL,Townhouse,1,27.9,66.0,1114.1,0.0,133014.4,1959,1,0.154,20495.75
Houston,TX,Large House,4,74.0,75.5,0.0,268.7,70432.1,4035,3,0.12,8470.77
Houston,TX,House,11,68.6,65.8,0.0,107.1,15632.0,2304,3,0.12,1862.02
Denver,CO,Townhouse,12,43.9,89.1,632.7,0.0,67729.6,1737,1,0.132,8945.94
Los Angeles,CA,Townhouse,9,67.5,37.7,0.0,73.7,7683.3,1621,3,0.22,1690.94
New York,NY,Townhouse,1,32.4,60.7,978.8,0.0,117943.1,1972,2,0.198,23336.97
Atlanta,GA,Apartment,6,75.1,58.0,0.0,303.4,8054.2,620,1,0.156,1238.83
New York,NY,House,5,64.7,71.5,8.8,0.0,3780.3,2091,3,0.18,688.12
Boston,MA,Apartment,8,72.3,72.6,0.0,218.9,7304.3,757,1,0.252,1841.79
Denver,CO,Townhouse,9,71.7,59.2,0.0,202.3,17304.7,1605,2,0.12,2068.32
Phoenix,AZ,Large House,7,96.5,56.5,0.0,943.7,221941.6,3829,4,0.156,34618.04
New York,NY,Townhouse,8,73.5,63.5,0.0,254.4,19476.7,1469,1,0.216,4194.69
Denver,CO,Large House,4,54.5,80.4,313.8,0.0,100423.2,4026,6,0.12,12052.12
Atlanta,GA,Townhouse,1,45.8,76.4,575.7,0.0,53761.6,1513,1,0.143,7668.64
Seattle,WA,Large House,12,51.7,52.4,397.7,0.0,114575.9,3672,4,0.11,12600.57
Denver,CO,Townhouse,9,67.2,74.4,0.0,65.1,8917.3,2157,1,0.12,1066.09
Denver,CO,Apartment,8,71.6,68.9,0.0,198.5,7197.3,822,1,0.144,1029.94
Boston,MA,House,5,68.3,86.8,0.0,99.0,11597.1,1820,3,0.21,2439.93
New York,NY,Condo,10,54.4,52.0,317.9,0.0,29302.5,1581,2,0.18,5289.74
Seattle,WA,Apartment,9,66.9,66.0,0.0,56.5,3787.1,1169,2,0.1,377.43
Houston,TX,Townhouse,12,59.9,45.2,152.1,0.0,21211.5,2085,1,0.132,2799.48
Phoenix,AZ,House,6,85.0,82.2,0.0,600.5,66882.3,2057,4,0.156,10432.17
Phoenix,AZ,Large House,10,84.8,57.5,0.0,594.9,114330.1,3081,5,0.13,14855.32
Seattle,WA,Townhouse,10,59.3,53.1,170.1,0.0,19166.1,1690,2,0.1,1897.86
Houston,TX,Townhouse,1,59.1,83.8,178.3,0.0,18331.9,1551,2,0.132,2433.76
Atlanta,GA,Apartment,1,42.9,36.6,662.0,0.0,35085.7,1031,1,0.143,5035.91
Miami,FL,House,10,83.9,31.9,0.0,567.1,86190.3,2808,3,0.11,9497.41
Los Angeles,CA,Large House,11,53.6,57.2,343.1,0.0,125201.4,4624,5,0.22,27553.07
Atlanta,GA,Large House,2,48.1,40.9,508.1,0.0,149488.9,3792,3,0.143,21369.24
Los Angeles,CA,Apartment,1,44.4,63.4,618.1,0.0,24555.8,770,1,0.242,5940.47
Los Angeles,CA,Condo,7,76.9,63.0,0.0,358.3,19024.2,1135,2,0.264,5041.15
Atlanta,GA,Apartment,3,56.1,39.9,266.5,0.0,14366.8,1002,2,0.13,1874.63
Los Angeles,CA,Large House,7,75.3,36.0,0.0,308.9,61176.2,3052,6,0.264,16157.61
Denver,CO,Townhouse,6,73.1,33.7,0.0,244.0,18000.3,1397,2,0.144,2580.63
Seattle,WA,Condo,2,46.7,54.2,549.5,0.0,41956.7,1342,2,0.11,4614.95
Los Angeles,CA,House,10,59.6,72.6,163.4,0.0,37883.7,3209,3,0.22,8325.24
Phoenix,AZ,Apartment,1,57.4,56.7,229.1,0.0,6945.9,560,1,0.143,979.22
Los Angeles,CA,Apartment,12,51.7,32.4,399.3,0.0,19506.8,932,1,0.242,4724.95
Chicago,IL,Large House,7,75.6,74.0,0.0,318.4,83598.5,4073,6,0.168,14060.48
Phoenix,AZ,Condo,8,88.6,65.3,0.0,707.6,32583.1,1011,2,0.156,5095.87
Atlanta,GA,Condo,6,72.9,78.7,0.0,236.9,10456.8,917,1,0.156,1644.22
Miami,FL,Townhouse,8,91.1,80.1,0.0,782.6,75432.4,1950,2,0.132,9965.16
Houston,TX,House,2,68.4,49.4,0.0,101.9,21540.2,3364,1,0.132,2853.1
Chicago,IL,Townhouse,11,40.6,55.8,733.5,0.0,87253.4,1931,3,0.14,12213.86
Denver,CO,Townhouse,4,53.0,68.1,359.4,0.0,43728.2,1931,2,0.12,5264.51
New York,NY,Townhouse,1,26.5,87.2,1154.9,0.0,153732.5,2186,2,0.198,30430.77
Houston,TX,Apartment,7,95.5,57.9,0.0,914.0,44887.6,1198,2,0.144,6474.87
New York,NY,House,2,32.8,72.4,967.3,0.0,116494.7,1818,2,0.198,23050.06
Seattle,WA,Condo,12,46.1,77.8,566.9,0.0,36390.6,1133,1,0.11,4022.95
Boston,MA,Condo,10,61.2,71.3,115.0,0.0,11343.5,1537,3,0.21,2384.04
Los Angeles,CA,House,12,46.0,86.0,570.7,0.0,89425.0,2333,4,0.242,21656.19
New York,NY,Condo,12,30.5,34.3,1036.0,0.0,67136.0,1156,2,0.198,13312.58
Atlanta,GA,Apartment,6,76.0,46.4,0.0,328.7,14450.7,1022,2,0.156,2247.72
New York,NY,Townhouse,7,83.9,60.7,0.0,566.6,57626.6,2026,4,0.216,12429.15
Houston,TX,House,10,81.9,36.4,0.0,508.1,42675.6,1543,2,0.12,5129.18
New York,NY,Condo,7,76.6,72.1,0.0,347.2,14176.3,866,1,0.216,3060.94
Los Angeles,CA,Condo,3,47.6,78.8,523.4,0.0,47454.9,1589,3,0.22,10437.64
Seattle,WA,Townhouse,5,62.2,74.2,82.7,0.0,11136.2,1871,1,0.1,1099.89
Los Angeles,CA,House,10,60.3,72.1,139.5,0.0,21253.7,2068,2,0.22,4675.85
Seattle,WA,Apartment,8,72.7,83.4,0.0,229.7,10665.5,1063,1,0.12,1298.54
New York,NY,Townhouse,8,73.2,52.7,0.0,244.7,18339.2,1429,1,0.216,3975.56
Denver,CO,House,5,67.3,38.0,0.0,69.6,10707.6,2230,3,0.12,1269.68
Boston,MA,Apartment,12,37.8,30.5,815.5,0.0,35779.6,856,1,0.231,8251.34
Miami,FL,Apartment,9,90.9,46.0,0.0,776.8,28959.9,908,1,0.11,3196.49
Miami,FL,Large House,10,80.5,56.0,0.0,463.8,137686.5,4714,6,0.11,15162.86
Denver,CO,House,10,59.5,55.9,166.0,0.0,21561.2,1808,2,0.12,2593.27
Miami,FL,Townhouse,2,64.8,75.7,5.2,0.0,2142.4,1574,1,0.121,269.44
Miami,FL,Apartment,10,83.8,45.0,0.0,563.2,16514.5,705,1,0.11,1799.27
Chicago,IL,House,4,57.1,50.1,237.8,0.0,34192.6,2047,3,0.14,4793.72
Atlanta,GA,House,7,71.1,86.3,0.0,183.6,31030.9,2908,2,0.156,4824.39
Phoenix,AZ,House,2,69.4,78.3,0.0,131.6,17229.3,2155,2,0.143,2457.2
Chicago,IL,Condo,3,46.0,76.4,569.1,0.0,48110.2,1491,2,0.14,6742.49
Los Angeles,CA,Apartment,2,44.7,73.2,609.7,0.0,24289.8,776,1,0.242,5880.46
Phoenix,AZ,Apartment,9,84.5,76.1,0.0,583.9,27222.6,1115,2,0.13,3541.09
Los Angeles,CA,Condo,7,74.9,85.6,0.0,296.3,18525.7,1327,1,0.264,4899.91
Denver,CO,Apartment,6,69.3,69.3,0.0,128.9,6315.1,1027,1,0.144,891.04
Los Angeles,CA,Townhouse,1,42.8,80.4,665.2,0.0,57187.3,1397,1,0.242,13820.67
Los Angeles,CA,Apartment,6,69.4,68.5,0.0,132.4,5538.5,885,1,0.264,1468.45
Atlanta,GA,Large House,1,49.6,76.7,461.6,0.0,154380.7,4299,2,0.143,22060.33
Seattle,WA,Large House,5,67.9,87.6,0.0,86.9,24800.3,3856,1,0.1,2496.53
Phoenix,AZ,House,8,93.8,38.7,0.0,862.7,147238.1,3198,4,0.156,22977.36
Miami,FL,Large House,9,86.0,39.5,0.0,629.0,185985.3,4769,2,0.11,20470.73
Atlanta,GA,Large House,9,70.8,71.4,0.0,175.4,54401.6,4604,3,0.13,7055.2
Chicago,IL,House,1,24.5,44.7,1215.4,0.0,261901.7,3265,5,0.154,40346.59
Seattle,WA,Townhouse,7,75.0,84.1,0.0,298.6,33793.8,2191,3,0.12,4052.04
Miami,FL,House,9,84.1,47.1,0.0,573.3,86317.0,2793,1,0.11,9488.69
New York,NY,Townhouse,4,51.9,36.0,392.8,0.0,53143.4,2149,4,0.18,9547.4
Seattle,WA,Condo,12,50.8,41.4,426.7,0.0,37494.3,1523,3,0.11,4135.13
Houston,TX,Apartment,8,94.9,88.7,0.0,898.0,24015.3,651,1,0.144,3457.78
Phoenix,AZ,Apartment,3,73.9,70.2,0.0,267.8,10738.5,923,1,0.13,1408.6
Miami,FL,House,5,78.2,74.8,0.0,395.6,47148.1,2156,4,0.11,5200.5
Houston,TX,Large House,4,76.2,52.1,0.0,335.4,77779.9,3639,1,0.12,9350.6
Chicago,IL,House,9,69.6,85.7,0.0,139.4,21747.1,2586,3,0.14,3031.47
Seattle,WA,Large House,7,76.1,40.7,0.0,334.0,80551.6,3763,4,0.12,9670.11
Chicago,IL,House,7,75.4,54.9,0.0,311.7,50376.3,2909,2,0.168,8475.46
Boston,MA,Townhouse,4,50.2,42.4,443.2,0.0,59007.2,2127,3,0.21,12399.66
Miami,FL,Townhouse,11,74.2,76.7,0.0,276.4,24179.0,1681,3,0.11,2675.9
Chicago,IL,Large House,1,28.0,70.7,1110.9,0.0,269261.4,3180,4,0.154,41451.46
Phoenix,AZ,Townhouse,1,63.6,64.3,41.8,0.0,4829.8,1336,2,0.143,679.59
Miami,FL,Condo,5,84.0,67.3,0.0,569.0,23261.0,897,1,0.11,2547.39
Houston,TX,Apartment,9,91.7,81.4,0.0,799.9,30988.5,941,1,0.12,3734.15
Seattle,WA,House,12,46.8,68.1,545.4,0.0,74498.2,2026,4,0.11,8203.3
Los Angeles,CA,Apartment,11,49.0,43.8,479.5,0.0,13974.7,562,1,0.22,3084.1
Denver,CO,Condo,7,76.4,56.8,0.0,342.7,13207.5,818,1,0.144,1913.31
Miami,FL,Condo,4,72.4,49.5,0.0,222.7,16942.7,1564,2,0.11,1881.34
Chicago,IL,Condo,5,68.9,59.6,0.0,115.5,5651.7,931,1,0.14,778.5
Boston,MA,Townhouse,6,72.4,39.9,0.0,221.7,19495.4,1656,3,0.252,4925.03
Denver,CO,Townhouse,3,56.4,46.9,259.3,0.0,21472.2,1295,1,0.12,2596.47
Houston,TX,House,4,76.8,53.8,0.0,354.7,50723.5,2587,2,0.12,6086.38
Denver,CO,Townhouse,3,54.6,77.7,312.6,0.0,40096.2,2030,1,0.12,4804.79
Atlanta,GA,Large House,4,58.0,65.6,209.1,0.0,64269.0,3754,6,0.13,8353.96
Seattle,WA,Large House,12,50.3,70.9,441.2,0.0,170564.5,4950,6,0.11,18755.71
Chicago,IL,Apartment,3,41.1,81.1,717.8,0.0,30375.5,824,1,0.14,4260.73
Boston,MA,Large House,5,69.9,68.7,0.0,146.1,39205.4,3842,6,0.21,8244.86
Denver,CO,Large House,9,67.2,54.9,0.0,64.6,24087.4,4612,4,0.12,2905.42
Atlanta,GA,Townhouse,10,64.8,49.7,5.9,0.0,2841.9,1935,2,0.13,354.85
Los Angeles,CA,Apartment,12,49.5,40.4,465.5,0.0,26123.2,1073,2,0.242,6315.11
New York,NY,Apartment,10,54.1,59.2,325.9,0.0,13537.1,787,1,0.18,2432.72
Houston,TX,Large House,10,77.9,87.6,0.0,387.6,92888.6,3776,3,0.12,11161.75
Boston,MA,Large House,2,32.5,67.9,973.8,0.0,330938.0,4449,4,0.231,76458.45
New York,NY,Apartment,9,64.2,31.8,23.0,0.0,2412.1,1160,1,0.18,421.29
Seattle,WA,House,10,58.8,35.1,185.3,0.0,21432.5,1618,2,0.1,2146.69
Los Angeles,CA,Townhouse,10,62.7,53.9,70.5,0.0,10339.6,1985,1,0.22,2282.59
New York,NY,Large House,1,25.7,86.4,1180.4,0.0,270373.3,3003,6,0.198,53533.25
Chicago,IL,Townhouse,3,41.8,70.4,694.9,0.0,80078.3,1874,1,0.14,11226.03
Atlanta,GA,House,7,76.2,79.0,0.0,335.7,41174.6,2215,2,0.156,6405.04
Miami,FL,Apartment,8,87.6,49.9,0.0,676.6,17506.4,627,1,0.132,2299.53
Phoenix,AZ,Condo,4,80.4,57.8,0.0,463.4,24284.3,1135,1,0.13,3164.15
Boston,MA,House,4,52.9,80.0,363.6,0.0,49895.6,2013,2,0.21,10492.25
